election_key,election_year,election_date,municipality_id,municipality_name,province,region,geometry_id,territorial_mode,territorial_status,turnout_pct,electors,voters,valid_votes,total_votes,first_party_std,first_party_share,second_party_std,second_party_share,first_second_margin,dominant_block,comparability_note,completeness_flag
camera_2013,2013,2013-02-24,019031,Cingia De' Botti,Cremona,Lombardia,019031,historical,observed_opendata_zip,74.5,1000.0,745.0,692,745,PD,29.91329479768786,Il Popolo della Liberta',22.976878612716764,6.9364161849710975,centro-sinistra,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
camera_2013,2013,2013-02-24,019032,Corte De' Cortesi Con Cignone,Cremona,Lombardia,019032,historical,observed_opendata_zip,81.71896316507502,733.0,599.0,564,599,Il Popolo della Liberta',26.418439716312058,PD,21.27659574468085,5.141843971631207,altro,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
camera_2013,2013,2013-02-24,019033,Corte De' Frati,Cremona,Lombardia,019033,historical,observed_opendata_zip,81.0,1100.0,891.0,838,891,PD,32.57756563245823,Il Popolo della Liberta',20.167064439140812,12.410501193317419,centro-sinistra,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
camera_2013,2013,2013-02-24,019034,Credera Rubbiano,Cremona,Lombardia,019034,historical,observed_opendata_zip,85.3051996985682,1327.0,1132.0,1072,1132,Il Popolo della Liberta',22.667910447761194,PD,21.641791044776117,1.0261194029850778,altro,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
camera_2013,2013,2013-02-24,019035,Crema,Cremona,Lombardia,019035,historical,observed_opendata_zip,81.01069660203348,26457.0,21433.0,20778,21433,PD,28.573491192607563,Il Popolo della Liberta',20.232938685147754,8.340552507459808,centro-sinistra,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
camera_2013,2013,2013-02-24,019036,Cremona,Cremona,Lombardia,019036,historical,observed_opendata_zip,80.78183737338198,54001.0,43623.0,42255,43623,PD,30.382203289551533,M5S,20.71944148621465,9.662761803336885,centro-sinistra,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
camera_2013,2013,2013-02-24,019037,Cremosano,Cremona,Lombardia,019037,historical,observed_opendata_zip,81.59278737791135,1331.0,1086.0,1049,1086,M5S,23.927550047664443,Il Popolo della Liberta',23.355576739752145,0.5719733079122982,populista,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
camera_2013,2013,2013-02-24,019038,Crotta d'Adda,Cremona,Lombardia,019038,historical,observed_opendata_zip,78.70182555780933,493.0,388.0,368,388,Il Popolo della Liberta',29.891304347826086,PD,25.543478260869566,4.34782608695652,altro,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
camera_2013,2013,2013-02-24,019039,Cumignano sul Naviglio,Cremona,Lombardia,019039,historical,observed_opendata_zip,79.39393939393939,330.0,262.0,252,262,PD,28.57142857142857,Il Popolo della Liberta',25.0,3.5714285714285694,centro-sinistra,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
camera_2013,2013,2013-02-24,019040,Derovere,Cremona,Lombardia,019040,historical,observed_opendata_zip,80.46875,256.0,206.0,193,206,Il Popolo della Liberta',34.196891191709845,PD,21.761658031088082,12.435233160621763,altro,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
camera_2013,2013,2013-02-24,098018,Cervignano d'Adda,Lodi,Lombardia,098018,historical,observed_opendata_zip,79.70297029702971,1616.0,1288.0,1237,1288,M5S,28.860145513338725,Il Popolo della Liberta',24.171382376717865,4.68876313662086,populista,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
camera_2013,2013,2013-02-24,098054,Somaglia,Lodi,Lombardia,098054,historical,observed_opendata_zip,80.0808526277104,2721.0,2179.0,2079,2179,Il Popolo della Liberta',24.434824434824435,PD,23.56902356902357,0.865800865800864,altro,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
camera_2013,2013,2013-02-24,098055,Sordio,Lodi,Lombardia,098055,historical,observed_opendata_zip,81.23425692695214,2382.0,1935.0,1870,1935,M5S,27.433155080213904,PD,26.631016042780747,0.8021390374331574,populista,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
camera_2013,2013,2013-02-24,018042,Cecima,Pavia,Lombardia,018042,historical,observed_opendata_zip,79.89949748743719,199.0,159.0,157,159,Il Popolo della Liberta',31.84713375796178,M5S,25.477707006369428,6.3694267515923535,altro,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
camera_2013,2013,2013-02-24,018043,Ceranova,Pavia,Lombardia,018043,historical,observed_opendata_zip,81.05335157318741,1462.0,1185.0,1137,1185,M5S,34.03693931398417,Il Popolo della Liberta',24.97801231310466,9.05892700087951,populista,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
camera_2013,2013,2013-02-24,018044,Ceretto Lomellina,Pavia,Lombardia,018044,historical,observed_opendata_zip,81.35593220338984,177.0,144.0,135,144,Il Popolo della Liberta',36.2962962962963,PD,19.25925925925926,17.037037037037038,altro,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
camera_2013,2013,2013-02-24,018045,Cergnago,Pavia,Lombardia,018045,historical,observed_opendata_zip,81.00470957613814,637.0,516.0,488,516,Il Popolo della Liberta',31.557377049180328,M5S,21.92622950819672,9.631147540983608,altro,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
camera_2013,2013,2013-02-24,018046,Certosa di Pavia,Pavia,Lombardia,018046,historical,observed_opendata_zip,79.71592324943933,4013.0,3199.0,3109,3199,PD,28.015439047925376,M5S,27.050498552589257,0.9649404953361191,centro-sinistra,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
camera_2013,2013,2013-02-24,018047,Cervesina,Pavia,Lombardia,018047,historical,observed_opendata_zip,80.31968031968032,1001.0,804.0,766,804,Il Popolo della Liberta',31.070496083550914,PD,22.845953002610965,8.224543080939949,altro,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
camera_2013,2013,2013-02-24,018048,Chignolo Po,Pavia,Lombardia,018048,historical,observed_opendata_zip,73.66131191432396,2988.0,2201.0,2113,2201,Il Popolo della Liberta',26.171320397539045,PD,23.946994794131566,2.224325603407479,altro,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
camera_2013,2013,2013-02-24,098042,Orio Litta,Lodi,Lombardia,098042,historical,observed_opendata_zip,80.45977011494253,1566.0,1260.0,1204,1260,PD,30.23255813953488,Il Popolo della Liberta',25.083056478405314,5.149501661129566,centro-sinistra,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
camera_2013,2013,2013-02-24,098047,San Fiorano,Lodi,Lombardia,098047,historical,observed_opendata_zip,83.62892223738064,1466.0,1226.0,1169,1226,Il Popolo della Liberta',24.46535500427716,PD,24.123182207014544,0.3421727972626165,altro,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
camera_2013,2013,2013-02-24,098050,Sant'Angelo Lodigiano,Lodi,Lombardia,098050,historical,observed_opendata_zip,80.11502822451804,9389.0,7522.0,7187,7522,Il Popolo della Liberta',32.990121051899266,PD,18.310839014887993,14.679282037011273,altro,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
camera_2013,2013,2013-02-24,098056,Tavazzano Con Villavesco,Lodi,Lombardia,098056,historical,observed_opendata_zip,80.11722272317402,4436.0,3554.0,3424,3554,PD,28.329439252336446,M5S,24.591121495327105,3.738317757009341,centro-sinistra,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
camera_2013,2013,2013-02-24,098060,Villanova del Sillaro,Lodi,Lombardia,098060,historical,observed_opendata_zip,80.40650406504065,1230.0,989.0,938,989,Il Popolo della Liberta',34.22174840085288,M5S,21.321961620469082,12.8997867803838,altro,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
camera_2013,2013,2013-02-24,098039,Merlino,Lodi,Lombardia,098039,historical,observed_opendata_zip,81.7478731631864,1293.0,1057.0,1023,1057,M5S,28.641251221896386,Il Popolo della Liberta',26.588465298142715,2.052785923753671,populista,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
camera_2013,2013,2013-02-24,098040,Montanaso Lombardo,Lodi,Lombardia,098040,historical,observed_opendata_zip,85.44372294372295,1848.0,1579.0,1517,1579,PD,26.631509558338827,M5S,21.423862887277522,5.207646671061305,centro-sinistra,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
camera_2013,2013,2013-02-24,098044,Ossago Lodigiano,Lodi,Lombardia,098044,historical,observed_opendata_zip,84.51730418943534,1098.0,928.0,897,928,PD,32.441471571906355,Il Popolo della Liberta',20.51282051282051,11.928651059085844,centro-sinistra,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
camera_2013,2013,2013-02-24,018003,Albonese,Pavia,Lombardia,018003,historical,observed_opendata_zip,74.42348008385744,477.0,355.0,333,355,Il Popolo della Liberta',25.525525525525527,PD,25.225225225225223,0.30030030030030375,altro,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
camera_2013,2013,2013-02-24,018004,Albuzzano,Pavia,Lombardia,018004,historical,observed_opendata_zip,77.94573643410853,2580.0,2011.0,1925,2011,PD,24.0,M5S,24.0,0.0,centro-sinistra,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
camera_2013,2013,2013-02-24,018005,Arena Po,Pavia,Lombardia,018005,historical,observed_opendata_zip,77.26199842643588,1271.0,982.0,936,982,Il Popolo della Liberta',32.585470085470085,M5S,21.794871794871796,10.79059829059829,altro,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
camera_2013,2013,2013-02-24,098043,Ospedaletto Lodigiano,Lodi,Lombardia,098043,historical,observed_opendata_zip,81.12206216830933,1319.0,1070.0,1017,1070,PD,30.08849557522124,M5S,21.828908554572273,8.259587020648969,centro-sinistra,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
camera_2013,2013,2013-02-24,098045,Pieve Fissiraga,Lodi,Lombardia,098045,historical,observed_opendata_zip,82.38095238095238,1260.0,1038.0,995,1038,Il Popolo della Liberta',30.050251256281406,M5S,23.417085427135678,6.633165829145728,altro,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
camera_2013,2013,2013-02-24,098046,Salerano sul Lambro,Lodi,Lombardia,098046,historical,observed_opendata_zip,82.42718446601943,2060.0,1698.0,1626,1698,PD,26.260762607626077,Il Popolo della Liberta',24.661746617466175,1.5990159901599021,centro-sinistra,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
camera_2013,2013,2013-02-24,098048,San Martino in Strada,Lodi,Lombardia,098048,historical,observed_opendata_zip,83.32189430336308,2914.0,2428.0,2325,2428,PD,31.526881720430104,Il Popolo della Liberta',20.946236559139784,10.58064516129032,centro-sinistra,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
camera_2013,2013,2013-02-24,098049,San Rocco al Porto,Lodi,Lombardia,098049,historical,observed_opendata_zip,79.8529411764706,2720.0,2172.0,2094,2172,PD,28.462273161413563,M5S,21.20343839541547,7.258834765998092,centro-sinistra,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
camera_2013,2013,2013-02-24,098051,Santo Stefano Lodigiano,Lodi,Lombardia,098051,historical,observed_opendata_zip,80.96446700507614,1576.0,1276.0,1211,1276,M5S,24.77291494632535,PD,22.295623451692816,2.477291494632535,populista,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
camera_2013,2013,2013-02-24,018095,Montebello della Battaglia,Pavia,Lombardia,018095,historical,observed_opendata_zip,80.54733727810651,1352.0,1089.0,1046,1089,PD,29.732313575525815,Il Popolo della Liberta',23.61376673040153,6.1185468451242855,centro-sinistra,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
camera_2013,2013,2013-02-24,018096,Montecalvo Versiggia,Pavia,Lombardia,018096,historical,observed_opendata_zip,75.97087378640776,412.0,313.0,303,313,PD,24.422442244224424,Il Popolo della Liberta',20.462046204620464,3.9603960396039604,centro-sinistra,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
camera_2013,2013,2013-02-24,018097,Montescano,Pavia,Lombardia,018097,historical,observed_opendata_zip,100.0,369.0,369.0,347,369,Il Popolo della Liberta',29.106628242074926,PD,24.78386167146974,4.322766570605186,altro,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
camera_2013,2013,2013-02-24,018098,Montesegale,Pavia,Lombardia,018098,historical,observed_opendata_zip,73.98373983739837,246.0,182.0,169,182,Il Popolo della Liberta',29.585798816568047,PD,27.218934911242602,2.366863905325445,altro,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
camera_2013,2013,2013-02-24,018064,Fortunago,Pavia,Lombardia,018064,historical,observed_opendata_zip,68.55345911949685,318.0,218.0,210,218,Il Popolo della Liberta',28.57142857142857,PD,26.666666666666668,1.9047619047619015,altro,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
camera_2013,2013,2013-02-24,018065,Frascarolo,Pavia,Lombardia,018065,historical,observed_opendata_zip,76.9990128331688,1013.0,780.0,733,780,Il Popolo della Liberta',32.33287858117326,PD,19.918144611186904,12.414733969986358,altro,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
camera_2013,2013,2013-02-24,020015,Castel Goffredo,Mantova,Lombardia,020015,historical,observed_opendata_zip,79.54375467464473,8022.0,6381.0,6169,6381,M5S,25.417409628789105,Il Popolo della Liberta',24.558275247203763,0.859134381585342,populista,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
camera_2013,2013,2013-02-24,020016,Castellucchio,Mantova,Lombardia,020016,historical,observed_opendata_zip,80.83711548159354,3966.0,3206.0,3100,3206,PD,28.838709677419356,M5S,24.516129032258064,4.322580645161292,centro-sinistra,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
camera_2013,2013,2013-02-24,020018,Cavriana,Mantova,Lombardia,020018,historical,observed_opendata_zip,80.9604328711532,2957.0,2394.0,2294,2394,Lega,20.57541412380122,PD,19.92153443766347,0.6538796861377492,centro-destra,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
camera_2013,2013,2013-02-24,020019,Ceresara,Mantova,Lombardia,020019,historical,observed_opendata_zip,81.33854421104054,2047.0,1665.0,1610,1665,Lega,20.496894409937887,M5S,20.434782608695652,0.06211180124223503,centro-destra,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
camera_2013,2013,2013-02-24,020020,Commessaggio,Mantova,Lombardia,020020,historical,observed_opendata_zip,82.6608505997819,917.0,758.0,723,758,Il Popolo della Liberta',24.481327800829874,PD,23.513139695712308,0.9681881051175658,altro,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
camera_2013,2013,2013-02-24,020021,Curtatone,Mantova,Lombardia,020021,historical,observed_opendata_zip,82.67716535433071,11684.0,9660.0,9446,9660,PD,31.844166843108194,M5S,27.980097395723057,3.8640694473851376,centro-sinistra,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
camera_2013,2013,2013-02-24,020022,Dosolo,Mantova,Lombardia,020022,historical,observed_opendata_zip,81.22338366240805,2583.0,2098.0,2022,2098,PD,31.503461918892185,M5S,21.76063303659743,9.742828882294756,centro-sinistra,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
camera_2013,2013,2013-02-24,020023,Felonica,Mantova,Lombardia,020023,historical,observed_opendata_zip,79.9011532125206,1214.0,970.0,922,970,PD,36.55097613882863,M5S,18.329718004338392,18.22125813449024,centro-sinistra,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
camera_2013,2013,2013-02-24,020024,Gazoldo degli Ippoliti,Mantova,Lombardia,020024,historical,observed_opendata_zip,80.35055350553506,2168.0,1742.0,1671,1742,PD,29.204069419509278,M5S,24.236983842010773,4.967085577498505,centro-sinistra,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
camera_2013,2013,2013-02-24,020025,Gazzuolo,Mantova,Lombardia,020025,historical,observed_opendata_zip,80.0107469102633,1861.0,1489.0,1429,1489,PD,31.210636808957315,M5S,22.043386983904828,9.167249825052487,centro-sinistra,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
camera_2013,2013,2013-02-24,020026,Goito,Mantova,Lombardia,020026,historical,observed_opendata_zip,81.00372224361443,7791.0,6311.0,6086,6311,PD,27.37430167597765,M5S,20.949720670391063,6.424581005586589,centro-sinistra,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
camera_2013,2013,2013-02-24,020027,Gonzaga,Mantova,Lombardia,020027,historical,observed_opendata_zip,82.97057020232987,6524.0,5413.0,5227,5413,PD,39.6785919265353,M5S,22.517696575473504,17.160895351061793,centro-sinistra,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
camera_2013,2013,2013-02-24,019081,Ripalta Cremasca,Cremona,Lombardia,019081,historical,observed_opendata_zip,85.11711711711712,2775.0,2362.0,2266,2362,Il Popolo della Liberta',25.06619593998235,PD,22.241835834068844,2.824360105913506,altro,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
camera_2013,2013,2013-02-24,019082,Ripalta Guerina,Cremona,Lombardia,019082,historical,observed_opendata_zip,86.99763593380615,423.0,368.0,352,368,Il Popolo della Liberta',28.125,PD,22.15909090909091,5.96590909090909,altro,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
camera_2013,2013,2013-02-24,019083,Rivarolo del Re Ed Uniti,Cremona,Lombardia,019083,historical,observed_opendata_zip,79.9470549305096,1511.0,1208.0,1154,1208,PD,23.83015597920277,M5S,22.097053726169843,1.7331022530329285,centro-sinistra,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
camera_2013,2013,2013-02-24,019084,Rivolta d'Adda,Cremona,Lombardia,019084,historical,observed_opendata_zip,79.49215591136989,6183.0,4915.0,4719,4915,Il Popolo della Liberta',24.369569824115278,PD,23.903369357914812,0.4662004662004655,altro,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
camera_2013,2013,2013-02-24,019085,Robecco d'Oglio,Cremona,Lombardia,019085,historical,observed_opendata_zip,79.81910684002261,1769.0,1412.0,1335,1412,Il Popolo della Liberta',26.741573033707866,PD,20.0,6.741573033707866,altro,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
camera_2013,2013,2013-02-24,016090,Cusio,Bergamo,Lombardia,016090,historical,observed_opendata_zip,76.95652173913044,230.0,177.0,153,177,Scelta Civica Con Monti Per l'Italia,30.065359477124183,Lega,23.52941176470588,6.535947712418302,altro,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
camera_2013,2013,2013-02-24,016091,Dalmine,Bergamo,Lombardia,016091,historical,observed_opendata_zip,81.38380749033412,17329.0,14103.0,13632,14103,PD,26.921948356807512,M5S,19.014084507042252,7.90786384976526,centro-sinistra,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
camera_2013,2013,2013-02-24,016092,Dossena,Bergamo,Lombardia,016092,historical,observed_opendata_zip,80.07471980074719,803.0,643.0,587,643,Il Popolo della Liberta',26.575809199318567,Lega,26.405451448040886,0.17035775127768105,altro,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
camera_2013,2013,2013-02-24,016093,Endine Gaiano,Bergamo,Lombardia,016093,historical,observed_opendata_zip,78.20173781639592,2647.0,2070.0,1979,2070,Lega,26.57908034360788,Il Popolo della Liberta',24.406265790803435,2.1728145528044465,centro-destra,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
camera_2013,2013,2013-02-24,016094,Entratico,Bergamo,Lombardia,016094,historical,observed_opendata_zip,83.77037562012757,1411.0,1182.0,1129,1182,PD,22.67493356953056,Lega,22.232063773250665,0.44286979627989354,centro-sinistra,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
camera_2013,2013,2013-02-24,016096,Fara Gera d'Adda,Bergamo,Lombardia,016096,historical,observed_opendata_zip,81.22912491649966,5988.0,4864.0,4672,4864,PD,26.39126712328767,M5S,22.11044520547945,4.280821917808218,centro-sinistra,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
camera_2013,2013,2013-02-24,016097,Fara Olivana Con Sola,Bergamo,Lombardia,016097,historical,observed_opendata_zip,81.23689727463312,954.0,775.0,732,775,Il Popolo della Liberta',25.136612021857925,Lega,22.6775956284153,2.4590163934426243,altro,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
camera_2013,2013,2013-02-24,016098,Filago,Bergamo,Lombardia,016098,historical,observed_opendata_zip,83.20707070707071,2376.0,1977.0,1896,1977,M5S,23.048523206751053,Il Popolo della Liberta',20.569620253164558,2.478902953586495,populista,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
camera_2013,2013,2013-02-24,016099,Fino del Monte,Bergamo,Lombardia,016099,historical,observed_opendata_zip,81.80862250262881,951.0,778.0,749,778,Lega,27.102803738317753,Il Popolo della Liberta',19.225634178905207,7.877169559412547,centro-destra,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
camera_2013,2013,2013-02-24,016051,Capriate San Gervasio,Bergamo,Lombardia,016051,historical,observed_opendata_zip,78.4656796769852,5944.0,4664.0,4527,4664,PD,26.08791694278772,M5S,19.615639496355204,6.472277446432518,centro-sinistra,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
camera_2013,2013,2013-02-24,016052,Caprino Bergamasco,Bergamo,Lombardia,016052,historical,observed_opendata_zip,74.11167512690355,2364.0,1752.0,1695,1752,Lega,22.831858407079647,M5S,22.182890855457227,0.6489675516224196,centro-destra,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
camera_2013,2013,2013-02-24,097031,Dolzago,Lecco,Lombardia,097031,historical,observed_opendata_zip,81.19565217391305,1840.0,1494.0,1426,1494,PD,22.58064516129032,M5S,19.284712482468443,3.2959326788218775,centro-sinistra,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
camera_2013,2013,2013-02-24,097036,Galbiate,Lecco,Lombardia,097036,historical,observed_opendata_zip,79.57334891876096,6844.0,5446.0,5271,5446,PD,26.693227091633464,M5S,20.034149117814458,6.659077973819006,centro-sinistra,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
camera_2013,2013,2013-02-24,097047,Margno,Lecco,Lombardia,097047,historical,observed_opendata_zip,82.63665594855306,311.0,257.0,246,257,Lega,29.268292682926827,Il Popolo della Liberta',26.422764227642276,2.8455284552845512,centro-destra,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
camera_2013,2013,2013-02-24,097052,Monte Marenzo,Lecco,Lombardia,097052,historical,observed_opendata_zip,80.38692461641094,1499.0,1205.0,1156,1205,PD,28.546712802768166,M5S,20.93425605536332,7.6124567474048455,centro-sinistra,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
camera_2013,2013,2013-02-24,097068,Pescate,Lecco,Lombardia,097068,historical,observed_opendata_zip,83.12577833125778,1606.0,1335.0,1303,1335,PD,23.867996930161166,M5S,22.947045280122794,0.9209516500383721,centro-sinistra,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
camera_2013,2013,2013-02-24,097073,Rovagnate,Lecco,Lombardia,097073,historical,observed_opendata_zip,79.22196796338673,2185.0,1731.0,1676,1731,PD,29.415274463007158,M5S,18.07875894988067,11.33651551312649,centro-sinistra,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
camera_2013,2013,2013-02-24,097083,Valmadrera,Lecco,Lombardia,097083,historical,observed_opendata_zip,82.24543080939948,8809.0,7245.0,6932,7245,PD,29.70282746682054,M5S,21.047316791690708,8.655510675129833,centro-sinistra,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
camera_2013,2013,2013-02-24,097088,Verderio Superiore,Lecco,Lombardia,097088,historical,observed_opendata_zip,81.73449612403101,2064.0,1687.0,1631,1687,PD,27.896995708154503,M5S,20.35561005518087,7.541385652973634,centro-sinistra,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
camera_2013,2013,2013-02-24,097044,Lomagna,Lecco,Lombardia,097044,historical,observed_opendata_zip,81.75476254360076,3727.0,3047.0,2949,3047,PD,28.280773143438452,M5S,21.22753475754493,7.053238385893522,centro-sinistra,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
camera_2013,2013,2013-02-24,097061,Osnago,Lecco,Lombardia,097061,historical,observed_opendata_zip,80.86785009861933,3549.0,2870.0,2784,2870,PD,30.531609195402297,Il Popolo della Liberta',16.70258620689655,13.829022988505745,centro-sinistra,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
camera_2013,2013,2013-02-24,097062,Paderno d'Adda,Lecco,Lombardia,097062,historical,observed_opendata_zip,81.34715025906736,2895.0,2355.0,2280,2355,PD,31.842105263157894,M5S,20.13157894736842,11.710526315789473,centro-sinistra,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
camera_2013,2013,2013-02-24,017078,Ghedi,Brescia,Lombardia,017078,historical,observed_opendata_zip,82.67667292057536,12792.0,10576.0,10209,10576,M5S,23.1364482319522,PD,22.049172298951905,1.0872759330002957,populista,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
camera_2013,2013,2013-02-24,017079,Gianico,Brescia,Lombardia,017079,historical,observed_opendata_zip,85.0121359223301,1648.0,1401.0,1337,1401,PD,26.17801047120419,Lega,22.81226626776365,3.3657442034405385,centro-sinistra,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
camera_2013,2013,2013-02-24,017080,Gottolengo,Brescia,Lombardia,017080,historical,observed_opendata_zip,80.98610018358248,3813.0,3088.0,2947,3088,PD,23.24397692568714,Il Popolo della Liberta',21.34373939599593,1.9002375296912106,centro-sinistra,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
camera_2013,2013,2013-02-24,017082,Idro,Brescia,Lombardia,017082,historical,observed_opendata_zip,80.20547945205479,1460.0,1171.0,1125,1171,M5S,26.222222222222225,Lega,21.777777777777775,4.44444444444445,populista,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
camera_2013,2013,2013-02-24,017083,Incudine,Brescia,Lombardia,017083,historical,observed_opendata_zip,76.23188405797102,345.0,263.0,250,263,Il Popolo della Liberta',23.200000000000003,Lega,21.6,1.6000000000000014,altro,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
camera_2013,2013,2013-02-24,017084,Irma,Brescia,Lombardia,017084,historical,observed_opendata_zip,77.19298245614034,114.0,88.0,78,88,PD,28.205128205128204,Lega,24.358974358974358,3.8461538461538467,centro-sinistra,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
camera_2013,2013,2013-02-24,017085,Iseo,Brescia,Lombardia,017085,historical,observed_opendata_zip,82.4275623468358,6937.0,5718.0,5533,5718,PD,23.71227182360383,Il Popolo della Liberta',22.374841857943252,1.3374299656605793,centro-sinistra,official_eligendo_opendata_zip|party_rows_checked,clean_ingest_party_results_checked
