election_key,election_year,election_date,municipality_id,municipality_name,province,region,geometry_id,territorial_mode,territorial_status,turnout_pct,electors,voters,valid_votes,total_votes,first_party_std,first_party_share,second_party_std,second_party_share,first_second_margin,dominant_block,comparability_note,completeness_flag
camera_2001,2001,2001-05-13,015146,Milano,Milano,Lombardia,015146,historical,observed_opendata_zip,,,,864117,864117,Forza Italia,3.476381091912322,Forza Italia,3.3282530027762443,0.1481280891360779,centro-destra,official_eligendo_opendata_zip|segment_aggregated_to_base_municipality|province_inferred_from_reference|official_turnout_counts_anomalous_nullified|party_rows_checked,clean_ingest_party_results_checked
camera_2001,2001,2001-05-13,018135,San Genesio Ed Uniti,Pavia,Lombardia,018135,historical,observed_opendata_zip,87.81512605042016,2856.0,2508.0,2278,2508,Forza Italia,34.67954345917472,Democratici Sinistra,18.568920105355573,16.110623353819143,centro-destra,official_eligendo_opendata_zip|province_inferred_from_reference|party_rows_checked,clean_ingest_party_results_checked
camera_2001,2001,2001-05-13,018139,Santa Cristina e Bissone,Pavia,Lombardia,018139,historical,observed_opendata_zip,89.07203907203908,1638.0,1459.0,1332,1459,Forza Italia,34.30930930930931,Democratici Sinistra,18.693693693693696,15.615615615615617,centro-destra,official_eligendo_opendata_zip|province_inferred_from_reference|party_rows_checked,clean_ingest_party_results_checked
camera_2001,2001,2001-05-13,018141,Sant'Alessio Con Vialone,Pavia,Lombardia,018141,historical,observed_opendata_zip,92.45283018867924,318.0,294.0,284,294,Forza Italia,37.32394366197183,Democratici Sinistra,15.492957746478872,21.83098591549296,centro-destra,official_eligendo_opendata_zip|province_inferred_from_reference|party_rows_checked,clean_ingest_party_results_checked
camera_2001,2001,2001-05-13,018150,Siziano,Pavia,Lombardia,018150,historical,observed_opendata_zip,86.86359269932757,4164.0,3617.0,3395,3617,Forza Italia,35.69955817378498,Democratici Sinistra,21.91458026509573,13.78497790868925,centro-destra,official_eligendo_opendata_zip|province_inferred_from_reference|party_rows_checked,clean_ingest_party_results_checked
camera_2001,2001,2001-05-13,018157,Torre d'Arese,Pavia,Lombardia,018157,historical,observed_opendata_zip,92.53393665158372,442.0,409.0,372,409,Forza Italia,34.67741935483871,Democratici Sinistra,22.849462365591396,11.827956989247316,centro-destra,official_eligendo_opendata_zip|province_inferred_from_reference|party_rows_checked,clean_ingest_party_results_checked
camera_2001,2001,2001-05-13,018158,Torre De' Negri,Pavia,Lombardia,018158,historical,observed_opendata_zip,86.34920634920636,315.0,272.0,239,272,Forza Italia,31.380753138075313,Democratici Sinistra,16.736401673640167,14.644351464435147,centro-destra,official_eligendo_opendata_zip|province_inferred_from_reference|party_rows_checked,clean_ingest_party_results_checked
camera_2001,2001,2001-05-13,018160,Torrevecchia Pia,Pavia,Lombardia,018160,historical,observed_opendata_zip,88.48996832101372,1894.0,1676.0,1553,1676,Forza Italia,38.11976819059884,Democratici Sinistra,22.021893110109467,16.097875080489374,centro-destra,official_eligendo_opendata_zip|province_inferred_from_reference|party_rows_checked,clean_ingest_party_results_checked
camera_2001,2001,2001-05-13,018169,Valle Salimbene,Pavia,Lombardia,018169,historical,observed_opendata_zip,91.85946872322194,1167.0,1072.0,987,1072,Forza Italia,35.05572441742654,Democratici Sinistra,19.047619047619047,16.00810536980749,centro-destra,official_eligendo_opendata_zip|province_inferred_from_reference|party_rows_checked,clean_ingest_party_results_checked
camera_2001,2001,2001-05-13,018176,Vidigulfo,Pavia,Lombardia,018176,historical,observed_opendata_zip,88.76160990712074,3230.0,2867.0,2625,2867,Forza Italia,37.79047619047619,Democratici Sinistra,14.019047619047619,23.771428571428572,centro-destra,official_eligendo_opendata_zip|province_inferred_from_reference|party_rows_checked,clean_ingest_party_results_checked
camera_2001,2001,2001-05-13,018180,Villanterio,Pavia,Lombardia,018180,historical,observed_opendata_zip,88.35252435783879,2258.0,1995.0,1851,1995,Forza Italia,42.62560777957861,La Margherita,11.507293354943274,31.118314424635336,centro-destra,official_eligendo_opendata_zip|province_inferred_from_reference|party_rows_checked,clean_ingest_party_results_checked
camera_2001,2001,2001-05-13,018181,Vistarino,Pavia,Lombardia,018181,historical,observed_opendata_zip,89.56521739130436,920.0,824.0,727,824,Forza Italia,44.15405777166438,La Margherita,13.892709766162312,30.261348005502064,centro-destra,official_eligendo_opendata_zip|province_inferred_from_reference|party_rows_checked,clean_ingest_party_results_checked
camera_2001,2001,2001-05-13,018185,Zeccone,Pavia,Lombardia,018185,historical,observed_opendata_zip,91.92139737991266,916.0,842.0,780,842,Forza Italia,37.69230769230769,Democratici Sinistra,17.307692307692307,20.384615384615387,centro-destra,official_eligendo_opendata_zip|province_inferred_from_reference|party_rows_checked,clean_ingest_party_results_checked
camera_2001,2001,2001-05-13,012004,Arcisate,Varese,Lombardia,012004,historical,observed_opendata_zip,84.54869964303927,7844.0,6632.0,6228,6632,Forza Italia,32.113037893384714,Lega,18.368657675016056,13.744380218368658,centro-destra,official_eligendo_opendata_zip|province_inferred_from_reference|party_rows_checked,clean_ingest_party_results_checked
camera_2001,2001,2001-05-13,012025,Buguggiate,Varese,Lombardia,012025,historical,observed_opendata_zip,89.07889623008161,2573.0,2292.0,2156,2292,Forza Italia,29.823747680890538,Lega,24.72170686456401,5.102040816326529,centro-destra,official_eligendo_opendata_zip|province_inferred_from_reference|party_rows_checked,clean_ingest_party_results_checked
camera_2001,2001,2001-05-13,012030,Cantello,Varese,Lombardia,012030,historical,observed_opendata_zip,81.89887036040882,3718.0,3045.0,2882,3045,Forza Italia,33.10201249132547,Lega,19.396252602359475,13.705759888965993,centro-destra,official_eligendo_opendata_zip|province_inferred_from_reference|party_rows_checked,clean_ingest_party_results_checked
camera_2001,2001,2001-05-13,012038,Casciago,Varese,Lombardia,012038,historical,observed_opendata_zip,87.73556685611726,3343.0,2933.0,2782,2933,Forza Italia,32.71028037383177,Lega,20.48885693745507,12.221423436376703,centro-destra,official_eligendo_opendata_zip|province_inferred_from_reference|party_rows_checked,clean_ingest_party_results_checked
camera_2001,2001,2001-05-13,012073,Gazzada Schianno,Varese,Lombardia,012073,historical,observed_opendata_zip,87.13541666666667,3840.0,3346.0,3145,3346,Forza Italia,27.980922098569156,Lega,20.254372019077902,7.726550079491254,centro-destra,official_eligendo_opendata_zip|province_inferred_from_reference|party_rows_checked,clean_ingest_party_results_checked
