election_key,election_year,election_date,municipality_id,municipality_name,province,region,party_raw,party_std,party_family,bloc,votes,vote_share,rank,territorial_mode,territorial_status,geometry_id,comparability_note
europee_1984,1984,1984-06-17,001011,Angrogna,Torino,Piemonte,UV-PS.D'AZ.,UV - PSd'Az,regionalista,regionalista,5,1.3850415512465373,8.0,harmonized,projected_to_2021_geometry,001011,official_eligendo_opendata_zip|situas_lineage_projection_2021|share_recomputed|party_taxonomy_exact
europee_1984,1984,1984-06-17,001011,Angrogna,Torino,Piemonte,MSI-DN,Destra naz.,destra nazionale,destra,3,0.8310249307479225,9.0,harmonized,projected_to_2021_geometry,001011,official_eligendo_opendata_zip|situas_lineage_projection_2021|share_recomputed
europee_1984,1984,1984-06-17,001012,Arignano,Torino,Piemonte,DC,DC,cattolico-popolare,centro,280,60.3448275862069,1.0,harmonized,projected_to_2021_geometry,001012,official_eligendo_opendata_zip|situas_lineage_projection_2021|share_recomputed
europee_1984,1984,1984-06-17,001012,Arignano,Torino,Piemonte,PCI,PCI,sinistra storica,sinistra,64,13.793103448275861,2.0,harmonized,projected_to_2021_geometry,001012,official_eligendo_opendata_zip|situas_lineage_projection_2021|share_recomputed
europee_1984,1984,1984-06-17,001012,Arignano,Torino,Piemonte,PLI-PRI,PLI,liberale,centro-destra,38,8.189655172413794,3.0,harmonized,projected_to_2021_geometry,001012,official_eligendo_opendata_zip|situas_lineage_projection_2021|share_recomputed
europee_1984,1984,1984-06-17,001012,Arignano,Torino,Piemonte,PSI,PSI,sinistra socialista,centro-sinistra,24,5.172413793103448,4.0,harmonized,projected_to_2021_geometry,001012,official_eligendo_opendata_zip|situas_lineage_projection_2021|share_recomputed
europee_1984,1984,1984-06-17,001012,Arignano,Torino,Piemonte,MSI-DN,Destra naz.,destra nazionale,destra,20,4.310344827586207,5.0,harmonized,projected_to_2021_geometry,001012,official_eligendo_opendata_zip|situas_lineage_projection_2021|share_recomputed
europee_1984,1984,1984-06-17,001012,Arignano,Torino,Piemonte,P.RAD,Radicali,radicale,liberale,16,3.4482758620689653,6.0,harmonized,projected_to_2021_geometry,001012,official_eligendo_opendata_zip|situas_lineage_projection_2021|share_recomputed
europee_1984,1984,1984-06-17,001012,Arignano,Torino,Piemonte,DEM.PROL,PDUP / DemProl,sinistra storica,sinistra,12,2.586206896551724,7.0,harmonized,projected_to_2021_geometry,001012,official_eligendo_opendata_zip|situas_lineage_projection_2021|share_recomputed
europee_1984,1984,1984-06-17,001012,Arignano,Torino,Piemonte,PSDI,PSDI,socialdemocratico,centro-sinistra,7,1.5086206896551724,8.0,harmonized,projected_to_2021_geometry,001012,official_eligendo_opendata_zip|situas_lineage_projection_2021|share_recomputed
