election_key,election_year,election_date,municipality_id,municipality_name,province,region,party_raw,party_std,party_family,bloc,votes,vote_share,rank,territorial_mode,territorial_status,geometry_id,comparability_note
camera_1948,1948,1948-04-18,001006,Almese,Torino,Piemonte,Blocco Nazionale,Blocco Nazionale,liberale-conservatore,centro-destra,17,0.6202116016052536,6.0,harmonized,projected_to_2021_geometry,001006,official_eligendo_opendata_zip|situas_lineage_projection_2021|share_recomputed
camera_1948,1948,1948-04-18,001006,Almese,Torino,Piemonte,P.Naz.Mon.All.D.Lav.,P.Naz.Mon.All.D.Lav.,monarchico,destra,14,0.5107624954396206,7.0,harmonized,projected_to_2021_geometry,001006,official_eligendo_opendata_zip|situas_lineage_projection_2021|share_recomputed
camera_1948,1948,1948-04-18,001006,Almese,Torino,Piemonte,Msi,MSI,destra nazionale,destra,11,0.40131338927398763,8.0,harmonized,projected_to_2021_geometry,001006,official_eligendo_opendata_zip|situas_lineage_projection_2021|share_recomputed
camera_1948,1948,1948-04-18,001006,Almese,Torino,Piemonte,P.Demolaburista It.,P.Demolaburista It.,altro,altro,10,0.36483035388544327,9.0,harmonized,projected_to_2021_geometry,001006,official_eligendo_opendata_zip|situas_lineage_projection_2021|share_recomputed
camera_1948,1948,1948-04-18,001006,Almese,Torino,Piemonte,Mov.Naz.Dem.Soc.,Mov.Naz.Dem.Soc.,altro,altro,7,0.2553812477198103,10.0,harmonized,projected_to_2021_geometry,001006,official_eligendo_opendata_zip|situas_lineage_projection_2021|share_recomputed
camera_1948,1948,1948-04-18,001006,Almese,Torino,Piemonte,Conc.Naz.Combat.Unit,Conc.Naz.Combat.Unit,altro,altro,5,0.18241517694272164,11.0,harmonized,projected_to_2021_geometry,001006,official_eligendo_opendata_zip|situas_lineage_projection_2021|share_recomputed
camera_1948,1948,1948-04-18,001006,Almese,Torino,Piemonte,Pri,Pri,laico-repubblicano,centro,4,0.1459321415541773,12.0,harmonized,projected_to_2021_geometry,001006,official_eligendo_opendata_zip|situas_lineage_projection_2021|share_recomputed
camera_1948,1948,1948-04-18,001007,Alpette,Torino,Piemonte,Fr.Democr.Popolare,Fr.Democr.Popolare,sinistra storica,sinistra,237,64.75409836065575,1.0,harmonized,projected_to_2021_geometry,001007,official_eligendo_opendata_zip|situas_lineage_projection_2021|share_recomputed
camera_1948,1948,1948-04-18,001007,Alpette,Torino,Piemonte,Dc,DC,cattolico-popolare,centro,88,24.043715846994534,2.0,harmonized,projected_to_2021_geometry,001007,official_eligendo_opendata_zip|situas_lineage_projection_2021|share_recomputed
camera_1948,1948,1948-04-18,001007,Alpette,Torino,Piemonte,P.Contadini d'Italia,P.Contadini d'Italia,agrario,centro,17,4.644808743169399,3.0,harmonized,projected_to_2021_geometry,001007,official_eligendo_opendata_zip|situas_lineage_projection_2021|share_recomputed|party_taxonomy_exact
camera_1948,1948,1948-04-18,001007,Alpette,Torino,Piemonte,Unita' Socialista,PSI,sinistra socialista,centro-sinistra,16,4.371584699453552,4.0,harmonized,projected_to_2021_geometry,001007,official_eligendo_opendata_zip|situas_lineage_projection_2021|share_recomputed
camera_1948,1948,1948-04-18,001007,Alpette,Torino,Piemonte,Blocco Nazionale,Blocco Nazionale,liberale-conservatore,centro-destra,3,0.819672131147541,5.0,harmonized,projected_to_2021_geometry,001007,official_eligendo_opendata_zip|situas_lineage_projection_2021|share_recomputed
camera_1948,1948,1948-04-18,001007,Alpette,Torino,Piemonte,P.Demolaburista It.,P.Demolaburista It.,altro,altro,3,0.819672131147541,5.0,harmonized,projected_to_2021_geometry,001007,official_eligendo_opendata_zip|situas_lineage_projection_2021|share_recomputed
camera_1948,1948,1948-04-18,001007,Alpette,Torino,Piemonte,Mov.Naz.Dem.Soc.,Mov.Naz.Dem.Soc.,altro,altro,1,0.273224043715847,6.0,harmonized,projected_to_2021_geometry,001007,official_eligendo_opendata_zip|situas_lineage_projection_2021|share_recomputed
